subject_id,workflow_id,task,reducer,data.aggregation_version,data.frame0.T4_tool0_points_x,data.frame0.T4_tool0_points_y,data.frame0.T4_tool0_cluster_labels,data.frame0.T4_tool0_clusters_count,data.frame0.T4_tool0_clusters_x,data.frame0.T4_tool0_clusters_y,data.frame0.T4_tool0_clusters_var_x,data.frame0.T4_tool0_clusters_var_y,data.frame0.T4_tool0_clusters_var_x_y
91319480,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319481,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319483,24257,T4,point_reducer_dbscan,4.1.0,"[365.0188293457031, 376.0196533203125, 386.5422058105469, 417.1531982421875, 362.33319091796875, 375.323974609375, 384.1813049316406, 416.65826416015625, 309.7795715332031, 385.75, 361.75, 315.9827575683594, 384.32373046875, 384.32373046875, 420.5862731933594]","[362.0106506347656, 395.4914245605469, 425.6241455078125, 402.6658935546875, 361.4373474121094, 398.63824462890625, 428.1627197265625, 401.00018310546875, 395.09527587890625, 428.9666748046875, 363.9666748046875, 395.6720886230469, 400.9022521972656, 421.1256103515625, 404.3890380859375]","[0, -1, 1, 2, 0, -1, 1, 2, -1, 1, 0, -1, -1, -1, 2]","[3, 3, 3]","[363.0340067545573, 385.4911702473958, 418.13257853190106]","[362.4715576171875, 427.5845133463542, 402.68503824869794]","[3.039668450442453, 1.4437078706299264, 4.576703055140873]","[1.758700699545443, 3.043867488702138, 2.8713594091435275]","[-1.0548841343261302, -1.2300221448143323, 3.3419256958489614]"
91319485,24257,T4,point_reducer_dbscan,4.1.0,"[363.0188903808594, 386.95660400390625, 394.3220520019531]","[360.9576110839844, 331.9561767578125, 294.6685485839844]","[-1, -1, -1]",,,,,,
91319486,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319487,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319489,24257,T4,point_reducer_dbscan,4.1.0,"[358.75, 195.75, 77.75, 220.75, 700.75, 309.75]","[360.9666748046875, 84.96666717529297, 166.9666748046875, 480.9666748046875, 136.9666748046875, 636.9666748046875]","[-1, -1, -1, -1, -1, -1]",,,,,,
91319490,24257,T4,point_reducer_dbscan,4.1.0,"[385.83856201171875, 363.73480224609375, 361.75, 242.75, 144.75, 299.75]","[366.056396484375, 361.9390563964844, 361.9666748046875, 443.9666748046875, 182.9666748046875, 67.96666717529297]","[-1, -1, -1, -1, -1, -1]",,,,,,
91319492,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319493,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319494,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319495,24257,T4,point_reducer_dbscan,4.1.0,"[365.2669372558594, 326.95538330078125, 364.7662353515625, 329.77423095703125, 326.1407165527344, 365.8588562011719, 324.75, 364.75, 327.5741882324219]","[363.6009826660156, 360.58770751953125, 362.0596923828125, 362.0596923828125, 360.2904052734375, 362.9383239746094, 358.9666748046875, 361.9666748046875, 360.2505187988281]","[0, 1, 0, 1, 1, 0, 1, 0, 1]","[4, 5]","[365.16050720214844, 327.0389038085938]","[362.64141845703125, 360.4309997558594]","[0.27432837865004933, 3.4553351725451646]","[0.6008668597787619, 1.218446185812354]","[0.2719384953379631, 1.9558223329950124]"
91319497,24257,T4,point_reducer_dbscan,4.1.0,"[402.3125, 366.3125, 365.3125, 403.3125, 363.75, 399.75, 365.75, 404.75, 363.4930419921875, 401.9034423828125]","[365.75, 361.75, 364.75, 364.75, 364.9666748046875, 364.9666748046875, 361.9666748046875, 366.9666748046875, 360.69293212890625, 366.3415222167969]","[0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","[5, 5]","[402.4056884765625, 364.9236083984375]","[365.7549743652344, 362.82525634765625]","[3.4079300433397295, 1.5467641383409498]","[0.8609176883473992, 3.6826140470802784]","[0.9321578033268451, -0.22929443418979656]"
91319499,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319501,24257,T4,point_reducer_dbscan,4.1.0,"[364.3125, 360.3125, 362.33319091796875, 358.19976806640625, 315.82427978515625, 359.75, 361.75, 361.8502197265625, 357.4762268066406, 363.21380615234375, 359.0064697265625]","[362.75, 387.75, 364.3898010253906, 383.2854919433594, 377.54888916015625, 388.9666748046875, 364.9666748046875, 359.1436767578125, 388.3036804199219, 361.8478088378906, 387.0917053222656]","[0, 1, 0, 1, -1, 1, 0, 0, 1, 0, 1]","[5, 5]","[362.691943359375, 358.94899291992186]","[362.6195922851563, 387.0795104980469]","[1.1557509701699016, 1.308611347153783]","[5.334269988071174, 4.9760656992904835]","[-0.02788930814713246, 0.8665517728775738]"
91319502,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319504,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319506,24257,T4,point_reducer_dbscan,4.1.0,"[342.4226379394531, 364.2117004394531, 363.75, 335.75, 363.6754455566406, 341.3948669433594, 365.6712646484375, 340.4717102050781]","[381.8732604980469, 364.86712646484375, 364.9666748046875, 379.9666748046875, 363.0386962890625, 380.9259033203125, 364.3087158203125, 381.1084289550781]","[0, 1, 1, 0, 1, 0, 1, 0]","[4, 4]","[340.00980377197266, 364.3271026611328]","[380.96856689453125, 364.29530334472656]","[8.699818145716563, 0.8592645280684034]","[0.6145466174930334, 0.7856541682655612]","[2.152083593731125, 0.12782184686511755]"
91319507,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319509,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319511,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319512,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319513,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319514,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319516,24257,T4,point_reducer_dbscan,4.1.0,"[361.75, 247.75, 543.75, 649.75, 362.167236328125, 356.26318359375, 381.2417907714844, 643.2901611328125, 252.75, 352.75, 551.75, 651.75]","[363.1666564941406, 600.1666870117188, 152.16665649414062, 80.16666412353516, 362.55889892578125, 127.75992584228516, 274.4525146484375, 385.2667541503906, 595.9666748046875, 132.96665954589844, 159.96665954589844, 79.96665954589844]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",,,,,,
91319518,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319519,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319521,24257,T4,point_reducer_dbscan,4.1.0,"[384.3125, 367.3125, 364.75, 382.75, 386.0816650390625, 360.1075134277344, 391.9939880371094, 385.75, 359.75]","[385.75, 365.75, 362.9666748046875, 385.9666748046875, 384.7586975097656, 360.6739807128906, 390.4346618652344, 385.9666748046875, 364.9666748046875]","[0, -1, -1, 0, 0, -1, -1, 0, -1]",[4],[384.7235412597656],[385.61051177978516],[2.320645922174056],[0.33291623826759553],[-0.5171734681352973]
91319523,24257,T4,point_reducer_dbscan,4.1.0,"[580.0308837890625, 478.5735168457031, 381.1513671875, 306.2112121582031, 363.5204162597656, 404.9884033203125]","[385.50372314453125, 564.8729858398438, 219.97654724121094, 69.46183013916016, 365.1672058105469, 366.5048828125]","[-1, -1, -1, -1, -1, -1]",,,,,,
91319524,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319526,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319528,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319529,24257,T4,point_reducer_dbscan,4.1.0,"[361.7868957519531, 397.28570556640625, 298.55462646484375, 265.27447509765625, 369.3125, 398.3125, 305.3125, 270.3125, 397.7403564453125, 297.0110168457031, 256.9775695800781, 264.0002136230469, 300.7418212890625, 368.9762268066406, 397.8446350097656, 361.5804748535156]","[369.1138000488281, 318.30609130859375, 429.4617919921875, 469.39794921875, 365.75, 312.75, 421.75, 471.75, 315.4819030761719, 421.3768615722656, 480.7813415527344, 473.8907470703125, 439.117431640625, 357.1049499511719, 312.4901428222656, 360.9478454589844]","[-1, 0, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1]",[4],[397.7957992553711],[314.7570343017578],[0.1775446890387684],[7.429408015372852],[-0.9994272721620897]
91319531,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319533,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319534,24257,T4,point_reducer_dbscan,4.1.0,[363.75],[360.9666748046875],[-1],,,,,,
91319535,24257,T4,point_reducer_dbscan,4.1.0,"[303.3125, 333.3125, 371.3125, 366.75, 334.75, 304.75, 305.75, 332.75, 370.75, 300.75, 332.75, 368.75, 300.3317565917969, 333.98968505859375, 370.6000671386719]","[327.75, 346.75, 365.75, 361.9666748046875, 352.9666748046875, 332.9666748046875, 330.9666748046875, 349.9666748046875, 360.9666748046875, 325.9666748046875, 350.9666748046875, 364.9666748046875, 323.64599609375, 347.8560791015625, 370.88519287109375]","[0, 1, 2, 2, 1, 0, 0, 1, 2, 0, 1, 2, 0, 1, -1]","[5, 5, 4]","[302.9788513183594, 333.51043701171875, 369.390625]","[328.2592041015625, 349.701220703125, 363.4125061035156]","[5.7256107004359365, 0.7404757626354694, 4.308268229166666]","[14.071836386621, 6.1123204052448274, 5.317278984934092]","[8.247961164452136, 0.6458630207926035, 1.3299427032470703]"
91319536,24257,T4,point_reducer_dbscan,4.1.0,"[363.3125, 360.3125, 359.3125, 336.3125, 367.75, 363.75, 362.75, 359.1347351074219, 364.383544921875, 361.1030578613281, 367.3481140136719, 354.38812255859375, 357.62811279296875, 359.1297912597656, 366.03851318359375, 360.72412109375]","[364.75, 316.75, 418.75, 365.75, 361.9666748046875, 306.9666748046875, 418.9666748046875, 311.1779479980469, 362.3537292480469, 424.0271301269531, 362.36749267578125, 418.2574768066406, 310.5274963378906, 311.3067321777344, 427.1608581542969, 357.5420837402344]","[0, -1, 1, -1, 0, -1, 1, 2, 0, -1, 0, 1, 2, 2, -1, -1]","[4, 3, 3]","[365.6985397338867, 358.81687418619794, 358.63087972005206]","[362.8594741821289, 418.6580505371094, 311.0040588378906]","[4.783993831758076, 17.66448229675492, 0.7541622429465256]","[1.623000779111559, 0.13208147790282965, 0.17448020353913307]","[-2.162973414097602, 1.5167360808700323, 0.35825166292488575]"
91319538,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319539,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319541,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319542,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319544,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319545,24257,T4,point_reducer_dbscan,4.1.0,"[366.3125, 390.3125, 363.75, 389.75, 373.75, 364.75, 389.75, 365.1790771484375, 389.9764709472656, 366.41339111328125]","[366.75, 337.75, 362.9666748046875, 339.9666748046875, 412.9666748046875, 362.9666748046875, 340.9666748046875, 359.857421875, 339.59912109375, 362.7046813964844]","[0, 1, 0, 1, -1, 0, 1, 0, 1, 0]","[5, 4]","[365.28099365234374, 389.9472427368164]","[363.04909057617186, 339.57061767578125]","[1.245653037726879, 0.07069218368269503]","[6.0039205158129345, 1.8070993075768151]","[0.980681868083775, -0.33921408218642074]"
91319546,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319547,24257,T4,point_reducer_dbscan,4.1.0,"[365.3125, 337.3125, 411.3125, 457.3125, 482.3125, 360.4124755859375, 453.5624694824219, 558.8624877929688, 630.1424560546875, 261.59246826171875, 364.11822509765625, 339.0806884765625, 407.9338684082031, 455.92242431640625, 333.6007080078125, 365.8857727050781, 404.1973571777344, 452.40966796875, 334.2733154296875, 361.39276123046875, 410.0355529785156, 455.2345886230469]","[363.75, 335.75, 386.75, 396.75, 357.75, 365.7829895019531, 395.75299072265625, 342.2929992675781, 369.02301025390625, 290.4530029296875, 361.9659118652344, 341.101318359375, 383.8737487792969, 393.2628173828125, 333.99200439453125, 360.68096923828125, 379.62152099609375, 392.1050720214844, 335.1901550292969, 363.1705017089844, 383.4024658203125, 393.30322265625]","[0, 1, 2, 3, -1, 0, 3, -1, -1, -1, 0, -1, 2, 3, 1, 0, -1, 3, 1, 0, 2, 3]","[5, 3, 3, 5]","[363.4243469238281, 335.0621744791667, 409.76064046223956, 454.888330078125]","[363.0700744628906, 334.9773864746094, 384.67540486653644, 394.2348205566406]","[5.825978805311024, 3.9110738982756934, 2.9104705269758906, 3.741879463847727]","[3.689822798315436, 0.806589980609715, 3.283485632700225, 3.7448654815554616]","[-3.4344834077637643, 1.5054452028125525, 2.1669881528553865, 2.008887683879584]"
91319549,24257,T4,point_reducer_dbscan,4.1.0,"[314.3125, 349.3125, 365.3125, 334.3125, 291.3125, 268.3125, 272.80419921875, 317.71551513671875, 349.0173034667969, 363.9877624511719, 331.32501220703125, 283.2381591796875, 361.8800048828125, 292.5269470214844, 258.56787109375, 312.1371154785156, 264.75, 305.75, 357.75, 370.75, 333.75, 290.75, 272.75, 292.75, 331.75, 365.75, 350.75, 308.75]","[417.75, 394.75, 365.75, 325.75, 308.75, 366.75, 319.3266906738281, 316.1511535644531, 332.4825439453125, 378.3011169433594, 406.4273986816406, 404.61279296875, 364.5057373046875, 308.06671142578125, 365.46234130859375, 419.9881896972656, 368.9666748046875, 422.9666748046875, 400.9666748046875, 355.9666748046875, 313.9666748046875, 306.9666748046875, 367.9666748046875, 309.9666748046875, 324.9666748046875, 364.9666748046875, 387.9666748046875, 413.9666748046875]","[-1, -1, 0, -1, 1, 2, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, 2, -1, -1, -1, -1, 1, 2, 1, -1, 0, -1, -1]","[3, 4, 3]","[364.3141682942708, 291.8348617553711, 268.6041666666667]","[365.0741373697917, 308.43751525878906, 367.8944498697917]","[4.491715197761853, 0.9220822846982628, 16.063802083333336]","[0.39570856591065723, 1.5789475847656527, 1.232324128349622]","[0.9520077879230182, 0.8583976640366018, -1.7496515909830728]"
91319551,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319552,24257,T4,point_reducer_dbscan,4.1.0,"[315.3125, 360.3125, 367.3125, 433.3125, 419.3125, 380.3125, 363.51416015625, 315.093994140625, 421.3821716308594, 423.744140625, 494.012451171875, 280.25506591796875, 360.75, 326.75, 439.75, 420.75, 491.75, 316.7108459472656, 365.0188293457031, 494.15899658203125, 434.37188720703125, 418.10980224609375, 316.2325439453125, 362.6273498535156, 434.37188720703125, 420.9795837402344, 492.2458190917969]","[416.75, 449.75, 359.75, 391.75, 430.75, 401.75, 356.1229553222656, 421.07684326171875, 431.7056579589844, 394.5047912597656, 385.05694580078125, 527.3650512695312, 369.9666748046875, 422.9666748046875, 391.9666748046875, 444.9666748046875, 380.9666748046875, 418.4496765136719, 360.0974426269531, 384.4906005859375, 396.92633056640625, 434.7117614746094, 421.7977600097656, 363.4455261230469, 395.4914245605469, 432.798583984375, 384.0122985839844]","[0, -1, 3, 4, 1, -1, 3, 0, 1, -1, 2, -1, -1, -1, -1, -1, 2, 0, 3, 2, 4, 1, 0, 3, 4, 1, 2]","[4, 4, 4, 4, 3]","[315.8374710083008, 419.9460144042969, 493.0418167114258, 364.6182098388672, 434.0187581380208]","[419.51856994628906, 432.4915008544922, 383.63162994384766, 359.8539810180664, 394.7225850423177]","[0.5824062739654133, 2.301276247327526, 1.497541581823801, 4.200714881531894, 0.37410041814049083]","[5.476811929605901, 2.8914105175063014, 3.338750121106083, 8.963278196984902, 7.141935186771055]","[0.08726012287661433, -1.2616019717728097, 1.8275692170330633, -1.0712150880135596, 1.5745592828219135]"
91319553,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319555,24257,T4,point_reducer_dbscan,4.1.0,"[393.3125, 378.3125, 362.3125, 278.3125, 216.3125, 327.3125, 366.25, 377.25, 325.25, 271.25, 367.8125, 380.8125, 321.8125, 272.8125, 364.25, 378.25, 386.25, 321.25]","[462.75, 436.75, 359.75, 246.75, 608.75, 502.75, 363.9666748046875, 436.9666748046875, 506.9666748046875, 243.96665954589844, 368.75, 431.75, 501.75, 253.75, 360.9666748046875, 436.9666748046875, 464.9666748046875, 501.9666748046875]","[-1, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1]","[3, 3]","[377.9375, 364.2708333333333]","[436.8944498697917, 361.5611165364583]","[0.35546875, 3.876302083333333]","[0.015649323662122093, 4.710107331474623]","[-0.04062652587890625, 4.160077412923177]"
91319557,24257,T4,point_reducer_dbscan,4.1.0,"[356.3125, 363.3125, 363.75, 350.75, 361.75, 350.75, 364.0552673339844, 352.2747802734375, 355.75]","[324.75, 364.75, 364.9666748046875, 323.9666748046875, 363.9666748046875, 326.9666748046875, 362.68927001953125, 326.08563232421875, 324.9666748046875]","[0, 1, 1, 0, 1, 0, 1, 0, 0]","[5, 4]","[353.1674560546875, 363.2169418334961]","[325.3471313476563, 364.09315490722656]","[7.261473062634469, 1.0493301198973009]","[1.3938194990158081, 1.060457493799428]","[-1.0244435288012026, -0.1543232399659852]"
91319558,24257,T4,point_reducer_dbscan,4.1.0,"[365.7809143066406, 283.3798828125, 285.22125244140625, 253.91807556152344, 361.7868957519531, 664.63623046875, 251.96241760253906, 247.52505493164062, 661.3081665039062]","[363.71966552734375, 262.4446716308594, 169.455810546875, 87.0547866821289, 366.4513854980469, 629.364501953125, 88.00749206542969, 680.3941040039062, 211.14404296875]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]",,,,,,
91319560,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319561,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319563,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319564,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319566,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319568,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319569,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319571,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319572,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319574,24257,T4,point_reducer_dbscan,4.1.0,"[364.302978515625, 329.004638671875, 284.6665344238281, 364.3125, 329.3125, 283.3125, 364.1639099121094, 328.004638671875, 283.6665344238281, 367.66607666015625, 327.8080139160156, 278.9154357910156, 362.3516540527344, 330.4652099609375, 281.04119873046875]","[362.6279296875, 345.8397216796875, 331.63427734375, 364.75, 348.75, 335.75, 363.69427490234375, 348.6278991699219, 332.2701416015625, 363.2728271484375, 351.0496826171875, 331.91778564453125, 363.2728271484375, 347.86102294921875, 335.1064453125]","[0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2]","[5, 5, 5]","[364.559423828125, 328.91900024414065, 282.3204406738281]","[363.52357177734376, 348.4256652832031, 333.3357299804687]","[3.7021765082143245, 1.155822048150003, 5.382706043962389]","[0.61529655829072, 3.5093709520995615, 3.7512795805931094]","[-0.09151417398825287, -1.0167620633263141, -0.11702902503311641]"
91319576,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319577,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319578,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319579,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319581,24257,T4,point_reducer_dbscan,4.1.0,"[363.9755554199219, 367.8497619628906, 361.75, 368.75, 386.75, 363.03887939453125, 363.20562744140625, 359.12518310546875, 370.42236328125]","[363.6009826660156, 394.5946350097656, 363.9666748046875, 393.9666748046875, 296.9666748046875, 396.8478698730469, 364.99444580078125, 362.0972595214844, 395.9888000488281]","[0, 1, 0, 1, -1, -1, 0, 0, 1]","[4, 3]","[362.0140914916992, 369.0073750813802]","[363.6648406982422, 394.85003662109375]","[4.560878213727847, 1.7042508351927004]","[1.4401140501722693, 1.0711701130494475]","[1.969301213355114, 1.0671741939149797]"
91319582,24257,T4,point_reducer_dbscan,4.1.0,"[362.0981750488281, 410.4339904785156]","[362.3386535644531, 325.0510559082031]","[-1, -1]",,,,,,
91319584,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319586,24257,T4,point_reducer_dbscan,4.1.0,[365.75],[361.9666748046875],[-1],,,,,,
91319587,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319589,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319590,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319592,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319594,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319595,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319597,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319598,24257,T4,point_reducer_dbscan,4.1.0,"[362.3125, 310.3125]","[367.75, 356.75]","[-1, -1]",,,,,,
91319600,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319601,24257,T4,point_reducer_dbscan,4.1.0,"[384.51348876953125, 380.38006591796875, 337.2742919921875, 363.8463439941406, 408.1330871582031, 438.83856201171875, 360.1926574707031, 403.77081298828125, 434.0629577636719, 377.730224609375, 324.0546875, 343.75, 363.75, 404.75, 433.75, 413.75, 380.75, 329.6324768066406, 376.61248779296875, 415.4924621582031, 438.1724853515625, 401.72247314453125, 366.8924865722656, 361.75, 407.75, 432.75, 415.75, 376.75]","[468.77862548828125, 410.3200988769531, 422.1299133300781, 360.1284484863281, 367.8048400878906, 413.863037109375, 360.3055725097656, 371.4658508300781, 411.32391357421875, 467.6566467285156, 416.6383361816406, 419.9666748046875, 358.9666748046875, 373.9666748046875, 414.9666748046875, 446.9666748046875, 465.9666748046875, 415.1929931640625, 471.0829772949219, 449.2129821777344, 416.00299072265625, 368.2129821777344, 361.7330017089844, 360.9666748046875, 376.9666748046875, 411.9666748046875, 453.9666748046875, 468.9666748046875]","[3, -1, -1, 0, -1, 2, 0, 1, 2, 3, -1, -1, 0, 1, 2, 4, 3, -1, 3, 4, 2, 1, 0, 0, 1, 2, 4, 3]","[5, 4, 5, 5, 3]","[363.2862976074219, 404.4983215332031, 435.5148010253906, 379.271240234375, 414.9974873860677]","[360.4200744628906, 372.6530456542969, 413.624658203125, 468.4903198242188, 450.0487772623698]","[6.366022587101906, 6.290452620635429, 7.744292324408889, 11.367061542347074, 1.1837500187878809]","[1.0582692152820528, 13.818871072803933, 3.8891583580523723, 3.5239254997111855, 12.773915067625543]","[0.8529704534448682, 9.18192820623517, 3.167273520026356, -2.2575078071095045, 3.189726888823013]"
